수집시각,순위,영화명,개봉일,예매율,예매관객수,누적관객수
2026-09-01 18:21:07,15,사진의 얼굴,2026-09-02,0.4%,"2,117",575
2026-09-01 18:21:07,16,포가튼 아일랜드,2026-09-23,0.4%,"2,006",0
2026-09-01 18:21:07,17,명탐정 코난: 하이웨이의 타천사,2026-08-12,0.4%,"1,996","406,168"
2026-09-01 18:21:07,18,마루 밑 아리에티,재개봉일 : 2026-08-19 2010-09-09,0.4%,"1,865","1,094,933"
2026-09-01 18:21:07,19,오크 스트리트의 마지막 날,2026-08-26,0.3%,"1,838","114,198"
2026-09-01 18:21:07,20,극장판 기븐 – 바다로,2026-08-26,0.3%,"1,660","5,677"
2026-09-01 18:21:07,21,캐리어를 끄는 소녀,2026-09-02,0.3%,"1,618","1,532"
2026-09-01 18:21:07,22,위커 맨: 파이널 컷,2026-08-19,0.3%,"1,452","14,749"
2026-09-01 18:21:07,23,인시디어스: 그들이 넘어왔다,2026-08-20,0.2%,"1,016","151,538"
2026-09-01 18:21:07,24,가족여행,2026-09-30,0.2%,"1,001",93
2026-09-01 18:21:07,25,어떻게 해야 했을까?,2026-07-29,0.2%,864,"93,877"
2026-09-01 19:21:07,1,오디세이,2026-08-05,53.8%,"287,674","9,010,818"
2026-09-01 19:21:07,2,암살자(들),2026-09-23,7.8%,"41,982",0
2026-09-01 19:21:07,3,인턴,2026-09-16,7.3%,"38,908",0
2026-09-01 19:21:07,4,비광,2026-09-02,5.3%,"28,402","1,795"
2026-09-01 19:21:07,5,스파이더맨: 브랜드 뉴 데이,2026-07-29,5.0%,"26,668","8,577,049"
2026-09-01 19:21:07,6,경주기행,2026-08-26,3.5%,"18,629","210,485"
2026-09-01 19:21:07,7,싱 어게인,2026-09-02,3.0%,"16,240","1,389"
2026-09-01 19:21:07,8,옵세션,2026-09-02,2.8%,"14,910",938
2026-09-01 19:21:07,9,모모와 다락방의 수상한 요괴들,재개봉일 : 2026-09-02 2012-07-05,1.2%,"6,226","300,738"
2026-09-01 19:21:07,10,핵소 고지,재개봉일 : 2026-09-02 2017-02-22,0.9%,"4,649","179,284"
2026-09-01 19:21:07,11,인 더 그레이,2026-09-02,0.8%,"4,469",156
2026-09-01 19:21:07,12,딥 워터,2026-09-09,0.7%,"3,783",0
2026-09-01 19:21:07,13,더 드라마,2026-09-09,0.6%,"3,045",918
2026-09-01 19:21:07,14,호프,2026-07-15,0.4%,"2,347","4,536,210"
2026-09-01 19:21:07,15,사진의 얼굴,2026-09-02,0.4%,"2,141",575
2026-09-01 19:21:07,16,포가튼 아일랜드,2026-09-23,0.4%,"2,006",0
2026-09-01 19:21:07,17,명탐정 코난: 하이웨이의 타천사,2026-08-12,0.4%,"1,983","406,168"
2026-09-01 19:21:07,18,마루 밑 아리에티,재개봉일 : 2026-08-19 2010-09-09,0.4%,"1,875","1,094,933"
2026-09-01 19:21:07,19,극장판 기븐 – 바다로,2026-08-26,0.3%,"1,680","5,677"
2026-09-01 19:21:07,20,오크 스트리트의 마지막 날,2026-08-26,0.3%,"1,645","114,198"
2026-09-01 19:21:07,21,캐리어를 끄는 소녀,2026-09-02,0.3%,"1,632","1,532"
2026-09-01 19:21:07,22,위커 맨: 파이널 컷,2026-08-19,0.3%,"1,515","14,749"
2026-09-01 19:21:07,23,가족여행,2026-09-30,0.2%,"1,001",93
2026-09-01 19:21:07,24,어떻게 해야 했을까?,2026-07-29,0.2%,879,"93,877"
2026-09-01 19:21:07,25,인시디어스: 그들이 넘어왔다,2026-08-20,0.2%,866,"151,538"
2026-09-01 20:21:07,1,오디세이,2026-08-05,53.9%,"292,145","9,010,818"
2026-09-01 20:21:07,2,암살자(들),2026-09-23,7.8%,"42,041",0
2026-09-01 20:21:07,3,인턴,2026-09-16,7.2%,"39,153",0
2026-09-01 20:21:07,4,비광,2026-09-02,5.3%,"28,525","1,795"
2026-09-01 20:21:07,5,스파이더맨: 브랜드 뉴 데이,2026-07-29,5.0%,"27,145","8,577,049"
2026-09-01 20:21:07,6,경주기행,2026-08-26,3.6%,"19,368","210,485"
2026-09-01 20:21:07,7,싱 어게인,2026-09-02,3.0%,"16,421","1,389"
2026-09-01 20:21:07,8,옵세션,2026-09-02,2.9%,"15,518",938
2026-09-01 20:21:07,9,모모와 다락방의 수상한 요괴들,재개봉일 : 2026-09-02 2012-07-05,1.2%,"6,253","300,738"
2026-09-01 20:21:07,10,핵소 고지,재개봉일 : 2026-09-02 2017-02-22,0.9%,"4,663","179,284"
2026-09-01 20:21:07,11,인 더 그레이,2026-09-02,0.8%,"4,508",156
2026-09-01 20:21:07,12,딥 워터,2026-09-09,0.7%,"3,855",0
2026-09-01 20:21:07,13,더 드라마,2026-09-09,0.6%,"3,083",918
2026-09-01 20:21:07,14,호프,2026-07-15,0.5%,"2,556","4,536,210"
2026-09-01 20:21:07,15,사진의 얼굴,2026-09-02,0.4%,"2,145",575
2026-09-01 20:21:07,16,명탐정 코난: 하이웨이의 타천사,2026-08-12,0.4%,"2,024","406,168"
2026-09-01 20:21:07,17,포가튼 아일랜드,2026-09-23,0.4%,"2,006",0
2026-09-01 20:21:07,18,마루 밑 아리에티,재개봉일 : 2026-08-19 2010-09-09,0.3%,"1,885","1,094,933"
2026-09-01 20:21:07,19,극장판 기븐 – 바다로,2026-08-26,0.3%,"1,690","5,677"
2026-09-01 20:21:07,20,캐리어를 끄는 소녀,2026-09-02,0.3%,"1,637","1,532"
2026-09-01 20:21:07,21,위커 맨: 파이널 컷,2026-08-19,0.3%,"1,547","14,749"
2026-09-01 20:21:07,22,오크 스트리트의 마지막 날,2026-08-26,0.3%,"1,456","114,198"
2026-09-01 20:21:07,23,가족여행,2026-09-30,0.2%,"1,001",93
2026-09-01 20:21:07,24,어떻게 해야 했을까?,2026-07-29,0.2%,877,"93,877"
2026-09-01 20:21:07,25,"97 혜자, 표류기",2026-09-09,0.1%,790,100
2026-09-02 10:21:09,1,오디세이,2026-08-05,54.3%,"311,389","9,124,236"
2026-09-02 10:21:09,2,암살자(들),2026-09-23,7.5%,"42,881",0
2026-09-02 10:21:09,3,인턴,2026-09-16,7.3%,"41,605",0
2026-09-02 10:21:09,4,스파이더맨: 브랜드 뉴 데이,2026-07-29,5.1%,"29,320","8,599,914"
2026-09-02 10:21:09,5,비광,2026-09-02,4.8%,"27,766","1,795"
2026-09-02 10:21:09,6,경주기행,2026-08-26,3.6%,"20,525","225,749"
2026-09-02 10:21:09,7,옵세션,2026-09-02,3.3%,"19,091",938
2026-09-02 10:21:09,8,싱 어게인,2026-09-02,2.8%,"16,169","1,389"
2026-09-02 10:21:09,9,모모와 다락방의 수상한 요괴들,재개봉일 : 2026-09-02 2012-07-05,1.1%,"6,074","300,738"
2026-09-02 10:21:09,10,호프,2026-07-15,0.8%,"4,783","4,537,179"
2026-09-02 10:21:09,11,딥 워터,2026-09-09,0.8%,"4,519",126
2026-09-02 10:21:09,12,인 더 그레이,2026-09-02,0.7%,"4,253",156
2026-09-02 10:21:09,13,핵소 고지,재개봉일 : 2026-09-02 2017-02-22,0.7%,"4,059","179,284"
2026-09-02 10:21:09,14,더 드라마,2026-09-09,0.6%,"3,353",918
2026-09-02 10:21:09,15,사진의 얼굴,2026-09-02,0.4%,"2,187",575
2026-09-02 10:21:09,16,명탐정 코난: 하이웨이의 타천사,2026-08-12,0.4%,"2,029","408,538"
2026-09-02 10:21:09,17,포가튼 아일랜드,2026-09-23,0.3%,"2,006",0
2026-09-02 10:21:09,18,마루 밑 아리에티,재개봉일 : 2026-08-19 2010-09-09,0.3%,"1,790","1,095,231"
2026-09-02 10:21:09,19,위커 맨: 파이널 컷,2026-08-19,0.3%,"1,776","15,125"
2026-09-02 10:21:09,20,캐리어를 끄는 소녀,2026-09-02,0.3%,"1,664","1,532"
2026-09-02 10:21:09,21,극장판 기븐 – 바다로,2026-08-26,0.3%,"1,550","5,998"
2026-09-02 10:21:09,22,오크 스트리트의 마지막 날,2026-08-26,0.2%,"1,381","119,410"
2026-09-02 10:21:09,23,어떻게 해야 했을까?,2026-07-29,0.2%,"1,009","94,461"
2026-09-02 10:21:09,24,가족여행,2026-09-30,0.2%,"1,001",93
2026-09-02 10:21:09,25,사랑의 하츄핑: 고래보석의 전설,2026-08-05,0.2%,922,"840,869"
2026-09-02 11:21:07,1,오디세이,2026-08-05,54.4%,"310,162","9,124,232"
2026-09-02 11:21:07,2,암살자(들),2026-09-23,7.5%,"42,928",0
2026-09-02 11:21:07,3,인턴,2026-09-16,7.4%,"42,284",0
2026-09-02 11:21:07,4,스파이더맨: 브랜드 뉴 데이,2026-07-29,5.0%,"28,766","8,599,914"
2026-09-02 11:21:07,5,비광,2026-09-02,4.8%,"27,182","1,795"
2026-09-02 11:21:07,6,경주기행,2026-08-26,3.5%,"20,128","225,749"
2026-09-02 11:21:07,7,옵세션,2026-09-02,3.4%,"19,396",938
2026-09-02 11:21:07,8,싱 어게인,2026-09-02,2.7%,"15,603","1,389"
2026-09-02 11:21:07,9,모모와 다락방의 수상한 요괴들,재개봉일 : 2026-09-02 2012-07-05,1.0%,"5,847","300,738"
2026-09-02 11:21:07,10,호프,2026-07-15,0.9%,"4,943","4,537,179"
2026-09-02 11:21:07,11,딥 워터,2026-09-09,0.8%,"4,618",126
2026-09-02 11:21:07,12,인 더 그레이,2026-09-02,0.7%,"4,100",156
2026-09-02 11:21:07,13,핵소 고지,재개봉일 : 2026-09-02 2017-02-22,0.7%,"3,804","179,284"
2026-09-02 11:21:07,14,더 드라마,2026-09-09,0.6%,"3,389",918
2026-09-02 11:21:07,15,사진의 얼굴,2026-09-02,0.4%,"2,105",575
2026-09-02 11:21:07,16,포가튼 아일랜드,2026-09-23,0.4%,"2,006",0
2026-09-02 11:21:07,17,명탐정 코난: 하이웨이의 타천사,2026-08-12,0.3%,"1,952","408,538"
2026-09-02 11:21:07,18,마루 밑 아리에티,재개봉일 : 2026-08-19 2010-09-09,0.3%,"1,796","1,095,231"
2026-09-02 11:21:07,19,위커 맨: 파이널 컷,2026-08-19,0.3%,"1,772","15,125"
2026-09-02 11:21:07,20,캐리어를 끄는 소녀,2026-09-02,0.3%,"1,618","1,532"
2026-09-02 11:21:07,21,극장판 기븐 – 바다로,2026-08-26,0.3%,"1,469","5,998"
2026-09-02 11:21:07,22,오크 스트리트의 마지막 날,2026-08-26,0.2%,"1,363","119,410"
2026-09-02 11:21:07,23,가족여행,2026-09-30,0.2%,"1,001",93
2026-09-02 11:21:07,24,어떻게 해야 했을까?,2026-07-29,0.2%,995,"94,461"
2026-09-02 11:21:07,25,사랑의 하츄핑: 고래보석의 전설,2026-08-05,0.2%,937,"840,869"
2026-09-02 11:31:45,1,오디세이,2026-08-05,54.3%,"309,580","9,124,232"
2026-09-02 11:31:45,2,암살자(들),2026-09-23,7.5%,"42,941",0
2026-09-02 11:31:45,3,인턴,2026-09-16,7.4%,"42,359",0
2026-09-02 11:31:45,4,스파이더맨: 브랜드 뉴 데이,2026-07-29,5.0%,"28,773","8,599,914"
2026-09-02 11:31:45,5,비광,2026-09-02,4.8%,"27,147","1,795"
2026-09-02 11:31:45,6,경주기행,2026-08-26,3.5%,"20,131","225,749"
2026-09-02 11:31:45,7,옵세션,2026-09-02,3.4%,"19,440",938
2026-09-02 11:31:45,8,싱 어게인,2026-09-02,2.7%,"15,563","1,389"
2026-09-02 11:31:45,9,모모와 다락방의 수상한 요괴들,재개봉일 : 2026-09-02 2012-07-05,1.0%,"5,838","300,738"
2026-09-02 11:31:45,10,호프,2026-07-15,0.9%,"4,966","4,537,179"
2026-09-02 11:31:45,11,딥 워터,2026-09-09,0.8%,"4,627",126
2026-09-02 11:31:45,12,인 더 그레이,2026-09-02,0.7%,"4,037",156
2026-09-02 11:31:45,13,핵소 고지,재개봉일 : 2026-09-02 2017-02-22,0.7%,"3,805","179,284"
2026-09-02 11:31:45,14,더 드라마,2026-09-09,0.6%,"3,396",918
2026-09-02 11:31:45,15,사진의 얼굴,2026-09-02,0.4%,"2,106",575
2026-09-02 11:31:45,16,포가튼 아일랜드,2026-09-23,0.4%,"2,006",0
2026-09-02 11:31:45,17,명탐정 코난: 하이웨이의 타천사,2026-08-12,0.3%,"1,953","408,538"
2026-09-02 11:31:45,18,마루 밑 아리에티,재개봉일 : 2026-08-19 2010-09-09,0.3%,"1,846","1,095,231"
2026-09-02 11:31:45,19,위커 맨: 파이널 컷,2026-08-19,0.3%,"1,776","15,125"
2026-09-02 11:31:45,20,캐리어를 끄는 소녀,2026-09-02,0.3%,"1,620","1,532"
2026-09-02 11:31:45,21,극장판 기븐 – 바다로,2026-08-26,0.3%,"1,470","5,998"
2026-09-02 11:31:45,22,오크 스트리트의 마지막 날,2026-08-26,0.2%,"1,357","119,410"
2026-09-02 11:31:45,23,가족여행,2026-09-30,0.2%,"1,001",93
2026-09-02 11:31:45,24,어떻게 해야 했을까?,2026-07-29,0.2%,995,"94,461"
2026-09-02 11:31:45,25,사랑의 하츄핑: 고래보석의 전설,2026-08-05,0.2%,930,"840,869"
2026-09-02 12:21:07,1,오디세이,2026-08-05,54.4%,"309,758","9,124,232"
2026-09-02 12:21:07,2,암살자(들),2026-09-23,7.6%,"43,184",0
2026-09-02 12:21:07,3,인턴,2026-09-16,7.5%,"42,829",0
2026-09-02 12:21:07,4,스파이더맨: 브랜드 뉴 데이,2026-07-29,5.0%,"28,612","8,599,914"
2026-09-02 12:21:07,5,비광,2026-09-02,4.6%,"26,466","1,795"
2026-09-02 12:21:07,6,경주기행,2026-08-26,3.5%,"19,961","225,749"
2026-09-02 12:21:07,7,옵세션,2026-09-02,3.5%,"19,682",938
2026-09-02 12:21:07,8,싱 어게인,2026-09-02,2.7%,"15,184","1,389"
2026-09-02 12:21:07,9,모모와 다락방의 수상한 요괴들,재개봉일 : 2026-09-02 2012-07-05,1.0%,"5,763","300,738"
2026-09-02 12:21:07,10,호프,2026-07-15,0.9%,"5,095","4,537,179"
2026-09-02 12:21:07,11,딥 워터,2026-09-09,0.8%,"4,703",126
2026-09-02 12:21:07,12,인 더 그레이,2026-09-02,0.7%,"3,938",156
2026-09-02 12:21:07,13,핵소 고지,재개봉일 : 2026-09-02 2017-02-22,0.7%,"3,714","179,284"
2026-09-02 12:21:07,14,더 드라마,2026-09-09,0.6%,"3,422",918
2026-09-02 12:21:07,15,사진의 얼굴,2026-09-02,0.4%,"2,107",575
2026-09-02 12:21:07,16,포가튼 아일랜드,2026-09-23,0.4%,"2,006",0
2026-09-02 12:21:07,17,마루 밑 아리에티,재개봉일 : 2026-08-19 2010-09-09,0.3%,"1,929","1,095,231"
2026-09-02 12:21:07,18,명탐정 코난: 하이웨이의 타천사,2026-08-12,0.3%,"1,885","408,538"
2026-09-02 12:21:07,19,위커 맨: 파이널 컷,2026-08-19,0.3%,"1,789","15,125"
2026-09-02 12:21:07,20,캐리어를 끄는 소녀,2026-09-02,0.3%,"1,615","1,532"
2026-09-02 12:21:07,21,극장판 기븐 – 바다로,2026-08-26,0.3%,"1,477","5,998"
2026-09-02 12:21:07,22,오크 스트리트의 마지막 날,2026-08-26,0.2%,"1,326","119,410"
2026-09-02 12:21:07,23,가족여행,2026-09-30,0.2%,"1,001",93
2026-09-02 12:21:07,24,어떻게 해야 했을까?,2026-07-29,0.2%,973,"94,461"
2026-09-02 12:21:07,25,사랑의 하츄핑: 고래보석의 전설,2026-08-05,0.2%,966,"840,869"
2026-09-02 12:31:44,1,오디세이,2026-08-05,54.3%,"308,971","9,124,232"
2026-09-02 12:31:44,2,암살자(들),2026-09-23,7.6%,"43,189",0
2026-09-02 12:31:44,3,인턴,2026-09-16,7.5%,"42,869",0
2026-09-02 12:31:44,4,스파이더맨: 브랜드 뉴 데이,2026-07-29,5.0%,"28,669","8,599,914"
2026-09-02 12:31:44,5,비광,2026-09-02,4.6%,"26,383","1,795"
2026-09-02 12:31:44,6,옵세션,2026-09-02,3.5%,"19,752",938
2026-09-02 12:31:44,7,경주기행,2026-08-26,3.5%,"19,668","225,749"
2026-09-02 12:31:44,8,싱 어게인,2026-09-02,2.7%,"15,139","1,389"
2026-09-02 12:31:44,9,모모와 다락방의 수상한 요괴들,재개봉일 : 2026-09-02 2012-07-05,1.0%,"5,740","300,738"
2026-09-02 12:31:44,10,호프,2026-07-15,0.9%,"5,142","4,537,179"
2026-09-02 12:31:44,11,딥 워터,2026-09-09,0.8%,"4,715",126
2026-09-02 12:31:44,12,인 더 그레이,2026-09-02,0.7%,"3,909",156
2026-09-02 12:31:44,13,핵소 고지,재개봉일 : 2026-09-02 2017-02-22,0.7%,"3,702","179,284"
2026-09-02 12:31:44,14,더 드라마,2026-09-09,0.6%,"3,430",918
2026-09-02 12:31:44,15,사진의 얼굴,2026-09-02,0.4%,"2,114",575
2026-09-02 12:31:44,16,포가튼 아일랜드,2026-09-23,0.4%,"2,006",0
2026-09-02 12:31:44,17,마루 밑 아리에티,재개봉일 : 2026-08-19 2010-09-09,0.3%,"1,929","1,095,231"
2026-09-02 12:31:44,18,명탐정 코난: 하이웨이의 타천사,2026-08-12,0.3%,"1,898","408,538"
2026-09-02 12:31:44,19,위커 맨: 파이널 컷,2026-08-19,0.3%,"1,798","15,125"
2026-09-02 12:31:44,20,캐리어를 끄는 소녀,2026-09-02,0.3%,"1,620","1,532"
2026-09-02 12:31:44,21,극장판 기븐 – 바다로,2026-08-26,0.3%,"1,469","5,998"
2026-09-02 12:31:44,22,오크 스트리트의 마지막 날,2026-08-26,0.2%,"1,335","119,410"
2026-09-02 12:31:44,23,가족여행,2026-09-30,0.2%,"1,001",93
2026-09-02 12:31:44,24,사랑의 하츄핑: 고래보석의 전설,2026-08-05,0.2%,967,"840,869"
2026-09-02 12:31:44,25,어떻게 해야 했을까?,2026-07-29,0.2%,965,"94,461"
2026-09-02 13:21:07,1,오디세이,2026-08-05,54.6%,"310,374","9,124,232"
2026-09-02 13:21:07,2,암살자(들),2026-09-23,7.6%,"43,261",0
2026-09-02 13:21:07,3,인턴,2026-09-16,7.6%,"43,079",0
2026-09-02 13:21:07,4,스파이더맨: 브랜드 뉴 데이,2026-07-29,5.0%,"28,694","8,599,914"
2026-09-02 13:21:07,5,비광,2026-09-02,4.4%,"25,259","1,795"
2026-09-02 13:21:07,6,옵세션,2026-09-02,3.5%,"19,987",938
2026-09-02 13:21:07,7,경주기행,2026-08-26,3.4%,"19,238","225,749"
2026-09-02 13:21:07,8,싱 어게인,2026-09-02,2.6%,"15,023","1,389"
2026-09-02 13:21:07,9,모모와 다락방의 수상한 요괴들,재개봉일 : 2026-09-02 2012-07-05,1.0%,"5,453","300,738"
2026-09-02 13:21:07,10,호프,2026-07-15,0.9%,"5,359","4,537,179"
2026-09-02 13:21:07,11,딥 워터,2026-09-09,0.8%,"4,768",126
2026-09-02 13:21:07,12,인 더 그레이,2026-09-02,0.6%,"3,583",156
2026-09-02 13:21:07,13,더 드라마,2026-09-09,0.6%,"3,448",918
2026-09-02 13:21:07,14,핵소 고지,재개봉일 : 2026-09-02 2017-02-22,0.6%,"3,420","179,284"
2026-09-02 13:21:07,15,사진의 얼굴,2026-09-02,0.4%,"2,108",575
2026-09-02 13:21:07,16,포가튼 아일랜드,2026-09-23,0.4%,"2,006",0
2026-09-02 13:21:07,17,마루 밑 아리에티,재개봉일 : 2026-08-19 2010-09-09,0.3%,"1,943","1,095,231"
2026-09-02 13:21:07,18,위커 맨: 파이널 컷,2026-08-19,0.3%,"1,779","15,125"
2026-09-02 13:21:07,18,명탐정 코난: 하이웨이의 타천사,2026-08-12,0.3%,"1,779","408,538"
2026-09-02 13:21:07,20,캐리어를 끄는 소녀,2026-09-02,0.3%,"1,636","1,532"
2026-09-02 13:21:07,21,극장판 기븐 – 바다로,2026-08-26,0.3%,"1,476","5,998"
2026-09-02 13:21:07,22,오크 스트리트의 마지막 날,2026-08-26,0.2%,"1,288","119,410"
2026-09-02 13:21:07,23,가족여행,2026-09-30,0.2%,"1,001",93
2026-09-02 13:21:07,24,어떻게 해야 했을까?,2026-07-29,0.2%,994,"94,461"
2026-09-02 13:21:07,25,사랑의 하츄핑: 고래보석의 전설,2026-08-05,0.2%,982,"840,869"
2026-09-02 13:32:53,1,오디세이,2026-08-05,54.7%,"309,852","9,124,232"
2026-09-02 13:32:53,2,암살자(들),2026-09-23,7.6%,"43,276",0
2026-09-02 13:32:53,3,인턴,2026-09-16,7.6%,"43,131",0
2026-09-02 13:32:53,4,스파이더맨: 브랜드 뉴 데이,2026-07-29,5.0%,"28,487","8,599,914"
2026-09-02 13:32:53,5,비광,2026-09-02,4.4%,"25,117","1,795"
2026-09-02 13:32:53,6,옵세션,2026-09-02,3.5%,"19,792",938
2026-09-02 13:32:53,7,경주기행,2026-08-26,3.4%,"18,987","225,749"
2026-09-02 13:32:53,8,싱 어게인,2026-09-02,2.6%,"14,943","1,389"
2026-09-02 13:32:53,9,호프,2026-07-15,1.0%,"5,439","4,537,179"
2026-09-02 13:32:53,10,모모와 다락방의 수상한 요괴들,재개봉일 : 2026-09-02 2012-07-05,0.9%,"5,299","300,738"
2026-09-02 13:32:53,11,딥 워터,2026-09-09,0.8%,"4,778",126
2026-09-02 13:32:53,12,인 더 그레이,2026-09-02,0.6%,"3,553",156
2026-09-02 13:32:53,13,더 드라마,2026-09-09,0.6%,"3,482",918
2026-09-02 13:32:53,14,핵소 고지,재개봉일 : 2026-09-02 2017-02-22,0.6%,"3,312","179,284"
2026-09-02 13:32:53,15,사진의 얼굴,2026-09-02,0.4%,"2,103",575
2026-09-02 13:32:53,16,포가튼 아일랜드,2026-09-23,0.4%,"2,006",0
2026-09-02 13:32:53,17,마루 밑 아리에티,재개봉일 : 2026-08-19 2010-09-09,0.3%,"1,942","1,095,231"
2026-09-02 13:32:53,18,명탐정 코난: 하이웨이의 타천사,2026-08-12,0.3%,"1,753","408,538"
2026-09-02 13:32:53,19,위커 맨: 파이널 컷,2026-08-19,0.3%,"1,749","15,125"
2026-09-02 13:32:53,20,캐리어를 끄는 소녀,2026-09-02,0.3%,"1,641","1,532"
2026-09-02 13:32:53,21,극장판 기븐 – 바다로,2026-08-26,0.3%,"1,475","5,998"
2026-09-02 13:32:53,22,오크 스트리트의 마지막 날,2026-08-26,0.2%,"1,284","119,410"
2026-09-02 13:32:53,23,가족여행,2026-09-30,0.2%,"1,001",93
2026-09-02 13:32:53,24,사랑의 하츄핑: 고래보석의 전설,2026-08-05,0.2%,989,"840,869"
2026-09-02 13:32:53,25,어떻게 해야 했을까?,2026-07-29,0.2%,988,"94,461"
2026-09-02 17:48:34,1,오디세이,2026-08-05,55.1%,"305,389","9,124,232"
2026-09-02 17:48:34,2,인턴,2026-09-16,8.0%,"44,126",0
2026-09-02 17:48:34,3,암살자(들),2026-09-23,7.9%,"43,546",0
2026-09-02 17:48:34,4,스파이더맨: 브랜드 뉴 데이,2026-07-29,4.9%,"26,997","8,599,912"
2026-09-02 17:48:34,5,비광,2026-09-02,4.1%,"22,783","1,795"
2026-09-02 17:48:34,6,경주기행,2026-08-26,3.2%,"17,894","225,773"
2026-09-02 17:48:34,7,옵세션,2026-09-02,3.2%,"17,891",938
2026-09-02 17:48:34,8,싱 어게인,2026-09-02,2.4%,"13,160","1,389"
2026-09-02 17:48:34,9,호프,2026-07-15,1.1%,"6,254","4,537,179"
2026-09-02 17:48:34,10,딥 워터,2026-09-09,0.9%,"5,127",126
2026-09-02 17:48:34,11,모모와 다락방의 수상한 요괴들,재개봉일 : 2026-09-02 2012-07-05,0.8%,"4,681","300,738"
2026-09-02 17:48:34,12,더 드라마,2026-09-09,0.7%,"3,615",918
2026-09-02 17:48:34,13,인 더 그레이,2026-09-02,0.5%,"2,945",156
2026-09-02 17:48:34,14,핵소 고지,재개봉일 : 2026-09-02 2017-02-22,0.5%,"2,748","179,284"
2026-09-02 17:48:34,15,포가튼 아일랜드,2026-09-23,0.4%,"2,006",0
2026-09-02 17:48:34,16,마루 밑 아리에티,재개봉일 : 2026-08-19 2010-09-09,0.3%,"1,904","1,095,231"
2026-09-02 17:48:34,17,사진의 얼굴,2026-09-02,0.3%,"1,779",575
2026-09-02 17:48:34,18,위커 맨: 파이널 컷,2026-08-19,0.3%,"1,712","15,125"
2026-09-02 17:48:34,19,캐리어를 끄는 소녀,2026-09-02,0.3%,"1,399","1,532"
2026-09-02 17:48:34,20,극장판 기븐 – 바다로,2026-08-26,0.3%,"1,388","5,998"
2026-09-02 17:48:34,21,명탐정 코난: 하이웨이의 타천사,2026-08-12,0.2%,"1,311","408,538"
2026-09-02 17:48:34,22,오크 스트리트의 마지막 날,2026-08-26,0.2%,"1,131","119,410"
2026-09-02 17:48:34,23,사랑의 하츄핑: 고래보석의 전설,2026-08-05,0.2%,"1,095","840,869"
2026-09-02 17:48:34,24,이누야샤 극장판: 시대를 초월한 마음,2026-09-09,0.2%,"1,004",0
2026-09-02 17:48:34,25,가족여행,2026-09-30,0.2%,"1,001",93
2026-09-02 18:21:07,1,오디세이,2026-08-05,55.4%,"304,819","9,124,230"
2026-09-02 18:21:07,2,인턴,2026-09-16,8.0%,"44,218",0
2026-09-02 18:21:07,3,암살자(들),2026-09-23,7.9%,"43,572",0
2026-09-02 18:21:07,4,스파이더맨: 브랜드 뉴 데이,2026-07-29,4.9%,"26,870","8,599,912"
2026-09-02 18:21:07,5,비광,2026-09-02,4.1%,"22,339","1,795"
2026-09-02 18:21:07,6,경주기행,2026-08-26,3.2%,"17,670","225,773"
2026-09-02 18:21:07,7,옵세션,2026-09-02,3.0%,"16,562",938
2026-09-02 18:21:07,8,싱 어게인,2026-09-02,2.4%,"13,062","1,389"
2026-09-02 18:21:07,9,호프,2026-07-15,1.1%,"6,216","4,537,179"
2026-09-02 18:21:07,10,딥 워터,2026-09-09,0.9%,"5,166",126
